project_county_name,project_state,total_loans,kabbage_loans,percent_kabbage_loans,total_loans.x,kabbage_loans.x,percent_kabbage_loans.x,project_county_name.y.y,total_loans.y,kabbage_loans.y,percent_kabbage_loans.y,state_code,state_name,county_code,fips_code
GALAX CITY,VA,189,5,2.6455026455026456,189,5,2.6455026455026456,NA,NA,NA,NA,NA,NA,NA,NA
GALLATIN,IL,161,NA,NA,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GALLATIN,KY,66,2,3.0303030303030303,66,2,3.0303030303030303,NA,NA,NA,NA,NA,NA,NA,NA
GALLATIN,MT,4159,14,0.3366193796585718,4159,14,0.3366193796585718,NA,NA,NA,NA,NA,NA,NA,NA
GALLIA,OH,432,NA,NA,432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GALVESTON,TX,6179,103,1.6669363974753197,6179,103,1.6669363974753195,NA,NA,NA,NA,NA,NA,NA,NA
GARDEN,NE,180,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GARFIELD,CO,1858,10,0.5382131324004306,1858,10,0.5382131324004306,NA,NA,NA,NA,NA,NA,NA,NA
GARFIELD,MT,140,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GARFIELD,NE,247,NA,NA,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GARFIELD,OK,1800,7,0.3888888888888889,1800,7,0.3888888888888889,NA,NA,NA,NA,NA,NA,NA,NA
GARFIELD,UT,219,NA,NA,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GARFIELD,WA,33,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GARLAND,AR,2236,12,0.5366726296958855,2236,12,0.5366726296958855,NA,NA,NA,NA,NA,NA,NA,NA
GARRARD,KY,497,4,0.8048289738430584,497,4,0.8048289738430584,NA,NA,NA,NA,NA,NA,NA,NA
GARRETT,MD,791,1,0.12642225031605564,791,1,0.12642225031605564,NA,NA,NA,NA,NA,NA,NA,NA
GARVIN,OK,1201,5,0.4163197335553705,1201,5,0.4163197335553705,NA,NA,NA,NA,NA,NA,NA,NA
GARZA,TX,66,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GASCONADE,MO,599,1,0.1669449081803005,599,1,0.1669449081803005,NA,NA,NA,NA,NA,NA,NA,NA
GASTON,NC,2806,NA,NA,2806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GATES,NC,103,NA,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEARY,KS,468,3,0.641025641025641,468,3,0.641025641025641,NA,NA,NA,NA,NA,NA,NA,NA
GEAUGA,OH,1969,18,0.9141696292534282,1969,18,0.9141696292534282,NA,NA,NA,NA,NA,NA,NA,NA
GEM,ID,242,NA,NA,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GENESEE,MI,7402,105,1.4185355309375844,7402,105,1.4185355309375844,NA,NA,NA,NA,NA,NA,NA,NA
GENESEE,NY,879,2,0.22753128555176336,879,2,0.22753128555176336,NA,NA,NA,NA,NA,NA,NA,NA
GENEVA,AL,630,5,0.7936507936507936,630,5,0.7936507936507936,NA,NA,NA,NA,NA,NA,NA,NA
GENTRY,MO,478,NA,NA,478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEORGE,MS,298,2,0.6711409395973155,298,2,0.6711409395973155,NA,NA,NA,NA,NA,NA,NA,NA
GEORGETOWN,SC,1586,9,0.5674653215636822,1586,9,0.5674653215636822,NA,NA,NA,NA,NA,NA,NA,NA
GIBSON,IN,469,1,0.21321961620469082,469,1,0.2132196162046908,NA,NA,NA,NA,NA,NA,NA,NA
GIBSON,TN,1080,3,0.2777777777777778,1080,3,0.2777777777777778,NA,NA,NA,NA,NA,NA,NA,NA
GILA,AZ,507,1,0.19723865877712032,507,1,0.19723865877712032,NA,NA,NA,NA,NA,NA,NA,NA
GILCHRIST,FL,199,5,2.512562814070352,199,5,2.512562814070352,NA,NA,NA,NA,NA,NA,NA,NA
GILES,TN,531,4,0.7532956685499058,531,4,0.7532956685499058,NA,NA,NA,NA,NA,NA,NA,NA
GILES,VA,176,1,0.5681818181818182,176,1,0.5681818181818182,NA,NA,NA,NA,NA,NA,NA,NA
GILLESPIE,TX,815,3,0.36809815950920244,815,3,0.3680981595092024,NA,NA,NA,NA,NA,NA,NA,NA
GILLIAM,OR,71,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GILMER,GA,438,9,2.054794520547945,438,9,2.054794520547945,NA,NA,NA,NA,NA,NA,NA,NA
GILMER,WV,77,1,1.2987012987012987,77,1,1.2987012987012987,NA,NA,NA,NA,NA,NA,NA,NA
GILPIN,CO,100,7,7.000000000000001,100,7,7.000000000000001,NA,NA,NA,NA,NA,NA,NA,NA
GLACIER,MT,296,NA,NA,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GLADES,FL,101,1,0.9900990099009901,101,1,0.99009900990099,NA,NA,NA,NA,NA,NA,NA,NA
GLADWIN,MI,249,2,0.8032128514056224,249,2,0.8032128514056224,NA,NA,NA,NA,NA,NA,NA,NA
GLASCOCK,GA,43,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GLASSCOCK,TX,93,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GLENN,CA,386,NA,NA,386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GLOUCESTER,NJ,4470,56,1.2527964205816555,4470,56,1.2527964205816555,NA,NA,NA,NA,NA,NA,NA,NA
GLOUCESTER,VA,503,3,0.5964214711729622,503,3,0.5964214711729622,NA,NA,NA,NA,NA,NA,NA,NA
GLYNN,GA,2102,64,3.0447193149381544,2102,64,3.0447193149381544,NA,NA,NA,NA,NA,NA,NA,NA
GOGEBIC,MI,222,NA,NA,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GOLDEN VALLEY,MT,34,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GOLDEN VALLEY,ND,152,NA,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GOLIAD,TX,111,NA,NA,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GONZALES,TX,542,1,0.18450184501845018,542,1,0.18450184501845016,NA,NA,NA,NA,NA,NA,NA,NA
GOOCHLAND,VA,379,7,1.8469656992084433,379,7,1.8469656992084431,NA,NA,NA,NA,NA,NA,NA,NA
GOODHUE,MN,1644,4,0.24330900243309003,1644,4,0.24330900243309003,NA,NA,NA,NA,NA,NA,NA,NA
GOODING,ID,287,3,1.0452961672473868,287,3,1.0452961672473868,NA,NA,NA,NA,NA,NA,NA,NA
GORDON,GA,874,11,1.2585812356979404,874,11,1.2585812356979404,NA,NA,NA,NA,NA,NA,NA,NA
GOSHEN,WY,507,NA,NA,507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GOSPER,NE,173,NA,NA,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GOVE,KS,404,NA,NA,404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRADY,GA,641,5,0.7800312012480499,641,5,0.7800312012480499,NA,NA,NA,NA,NA,NA,NA,NA
GRADY,OK,1234,5,0.4051863857374392,1234,5,0.4051863857374392,NA,NA,NA,NA,NA,NA,NA,NA
GRAFTON,NH,1942,4,0.20597322348094746,1942,4,0.20597322348094743,NA,NA,NA,NA,NA,NA,NA,NA
GRAHAM,AZ,266,4,1.5037593984962405,266,4,1.5037593984962403,NA,NA,NA,NA,NA,NA,NA,NA
GRAHAM,KS,221,NA,NA,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRAHAM,NC,99,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRAINGER,TN,292,3,1.0273972602739725,292,3,1.0273972602739725,NA,NA,NA,NA,NA,NA,NA,NA
GRAND,CO,517,8,1.5473887814313347,517,8,1.5473887814313347,NA,NA,NA,NA,NA,NA,NA,NA
GRAND,UT,385,3,0.7792207792207793,385,3,0.7792207792207793,NA,NA,NA,NA,NA,NA,NA,NA
GRAND FORKS,ND,1838,NA,NA,1838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRAND ISLE,VT,135,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRAND TRAVERSE,MI,2533,16,0.6316620607974733,2533,16,0.6316620607974733,NA,NA,NA,NA,NA,NA,NA,NA
GRANITE,MT,93,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRANT,AR,226,2,0.8849557522123894,226,2,0.8849557522123894,NA,NA,NA,NA,NA,NA,NA,NA
GRANT,IN,1034,4,0.3868471953578337,1034,4,0.3868471953578337,NA,NA,NA,NA,NA,NA,NA,NA
GRANT,KS,302,1,0.33112582781456956,302,1,0.33112582781456956,NA,NA,NA,NA,NA,NA,NA,NA
GRANT,KY,324,NA,NA,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRANT,LA,179,2,1.1173184357541899,179,2,1.11731843575419,NA,NA,NA,NA,NA,NA,NA,NA
GRANT,MN,402,NA,NA,402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRANT,ND,384,NA,NA,384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRANT,NE,80,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRANT,NM,283,2,0.7067137809187279,283,2,0.7067137809187279,NA,NA,NA,NA,NA,NA,NA,NA
GRANT,OK,302,NA,NA,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRANT,OR,160,NA,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRANT,SD,565,NA,NA,565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRANT,WA,1474,6,0.40705563093622793,1474,6,0.40705563093622793,NA,NA,NA,NA,NA,NA,NA,NA
GRANT,WI,1983,3,0.15128593040847202,1983,3,0.15128593040847202,NA,NA,NA,NA,NA,NA,NA,NA
GRANT,WV,205,NA,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRANVILLE,NC,649,NA,NA,649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRATIOT,MI,834,3,0.3597122302158274,834,3,0.3597122302158274,NA,NA,NA,NA,NA,NA,NA,NA
GRAVES,KY,795,12,1.509433962264151,795,12,1.509433962264151,NA,NA,NA,NA,NA,NA,NA,NA
GRAY,KS,450,1,0.2222222222222222,450,1,0.2222222222222222,NA,NA,NA,NA,NA,NA,NA,NA
GRAY,TX,387,2,0.516795865633075,387,2,0.516795865633075,NA,NA,NA,NA,NA,NA,NA,NA
GRAYS HARBOR,WA,935,11,1.1764705882352942,935,11,1.1764705882352942,NA,NA,NA,NA,NA,NA,NA,NA
GRAYSON,KY,628,2,0.3184713375796179,628,2,0.3184713375796179,NA,NA,NA,NA,NA,NA,NA,NA
GRAYSON,TX,2306,21,0.9106678230702514,2306,21,0.9106678230702514,NA,NA,NA,NA,NA,NA,NA,NA
GRAYSON,VA,275,NA,NA,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GREELEY,KS,213,NA,NA,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GREELEY,NE,388,NA,NA,388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GREEN,KY,492,NA,NA,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GREEN,WI,1128,25,2.2163120567375887,1128,25,2.2163120567375887,NA,NA,NA,NA,NA,NA,NA,NA
GREEN LAKE,WI,456,5,1.0964912280701753,456,5,1.0964912280701753,NA,NA,NA,NA,NA,NA,NA,NA
GREENBRIER,WV,618,6,0.9708737864077669,618,6,0.9708737864077668,NA,NA,NA,NA,NA,NA,NA,NA
GREENE,AL,422,3,0.7109004739336493,422,3,0.7109004739336493,NA,NA,NA,NA,NA,NA,NA,NA
GREENE,AR,946,3,0.3171247357293869,946,3,0.3171247357293869,NA,NA,NA,NA,NA,NA,NA,NA
GREENE,GA,508,6,1.1811023622047243,508,6,1.1811023622047243,NA,NA,NA,NA,NA,NA,NA,NA
GREENE,IA,567,NA,NA,567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GREENE,IL,481,1,0.2079002079002079,481,1,0.2079002079002079,NA,NA,NA,NA,NA,NA,NA,NA
GREENE,IN,374,2,0.53475935828877,374,2,0.53475935828877,NA,NA,NA,NA,NA,NA,NA,NA
GREENE,MO,7277,26,0.35729009207090834,7277,26,0.35729009207090834,NA,NA,NA,NA,NA,NA,NA,NA
GREENE,MS,288,NA,NA,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GREENE,NC,266,NA,NA,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GREENE,NY,888,4,0.45045045045045046,888,4,0.45045045045045046,NA,NA,NA,NA,NA,NA,NA,NA
GREENE,OH,1950,21,1.0769230769230769,1950,21,1.0769230769230769,NA,NA,NA,NA,NA,NA,NA,NA
GREENE,PA,326,1,0.3067484662576687,326,1,0.3067484662576687,NA,NA,NA,NA,NA,NA,NA,NA
GREENE,TN,874,3,0.34324942791762014,874,3,0.34324942791762014,NA,NA,NA,NA,NA,NA,NA,NA
GREENE,VA,252,1,0.3968253968253968,252,1,0.3968253968253968,NA,NA,NA,NA,NA,NA,NA,NA
GREENLEE,AZ,34,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GREENSVILLE,VA,162,NA,NA,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GREENUP,KY,423,2,0.4728132387706856,423,2,0.4728132387706856,NA,NA,NA,NA,NA,NA,NA,NA
GREENVILLE,SC,11476,208,1.8124782154060648,11476,208,1.8124782154060648,NA,NA,NA,NA,NA,NA,NA,NA
GREENWOOD,KS,301,NA,NA,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GREENWOOD,SC,1356,13,0.9587020648967551,1356,13,0.9587020648967552,NA,NA,NA,NA,NA,NA,NA,NA
GREER,OK,323,NA,NA,323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GREGG,TX,2836,16,0.5641748942172073,2836,16,0.5641748942172073,NA,NA,NA,NA,NA,NA,NA,NA
GREGORY,SD,544,NA,NA,544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRENADA,MS,809,2,0.2472187886279357,809,2,0.2472187886279357,NA,NA,NA,NA,NA,NA,NA,NA
GRIGGS,ND,225,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRIMES,TX,523,3,0.5736137667304015,523,3,0.5736137667304015,NA,NA,NA,NA,NA,NA,NA,NA
GRUNDY,IA,642,1,0.1557632398753894,642,1,0.1557632398753894,NA,NA,NA,NA,NA,NA,NA,NA
GRUNDY,IL,1081,8,0.7400555041628123,1081,8,0.7400555041628123,NA,NA,NA,NA,NA,NA,NA,NA
GRUNDY,MO,343,1,0.2915451895043732,343,1,0.2915451895043732,NA,NA,NA,NA,NA,NA,NA,NA
GRUNDY,TN,363,NA,NA,363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GUADALUPE,NM,64,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GUADALUPE,TX,2044,42,2.054794520547945,2044,42,2.054794520547945,NA,NA,NA,NA,NA,NA,NA,NA
GUAM,GU,2410,5,0.2074688796680498,2410,5,0.2074688796680498,NA,NA,NA,NA,NA,NA,NA,NA
GUANICA,PR,73,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GUAYAMA,PR,281,NA,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GUAYANILLA,PR,132,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GUAYNABO,PR,2998,2,0.06671114076050699,2998,2,0.06671114076050699,NA,NA,NA,NA,NA,NA,NA,NA
GUERNSEY,OH,423,3,0.7092198581560284,423,3,0.7092198581560284,NA,NA,NA,NA,NA,NA,NA,NA
GUILFORD,NC,12313,1,0.008121497604158206,12313,1,0.0081214976041582,NA,NA,NA,NA,NA,NA,NA,NA
GULF,FL,286,4,1.3986013986013985,286,4,1.3986013986013983,NA,NA,NA,NA,NA,NA,NA,NA
GUNNISON,CO,764,3,0.3926701570680628,764,3,0.3926701570680628,NA,NA,NA,NA,NA,NA,NA,NA
GURABO,PR,508,NA,NA,508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GUTHRIE,IA,768,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GWINNETT,GA,39416,1296,3.2880048711183276,39416,1296,3.2880048711183276,NA,NA,NA,NA,NA,NA,NA,NA
HAAKON,SD,281,NA,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HABERSHAM,GA,584,5,0.8561643835616438,584,5,0.8561643835616438,NA,NA,NA,NA,NA,NA,NA,NA
HAINES,AK,120,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HALE,AL,675,9,1.3333333333333335,675,9,1.3333333333333337,NA,NA,NA,NA,NA,NA,NA,NA
HALE,TX,661,2,0.30257186081694404,661,2,0.30257186081694404,NA,NA,NA,NA,NA,NA,NA,NA
HALIFAX,NC,686,NA,NA,686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HALIFAX,VA,409,10,2.444987775061125,409,10,2.444987775061125,NA,NA,NA,NA,NA,NA,NA,NA
HALL,GA,3803,96,2.5243229029713383,3803,96,2.5243229029713383,NA,NA,NA,NA,NA,NA,NA,NA
HALL,NE,2047,6,0.29311187103077674,2047,6,0.29311187103077674,NA,NA,NA,NA,NA,NA,NA,NA
HALL,TX,100,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAMBLEN,TN,750,28,3.733333333333334,750,28,3.733333333333334,NA,NA,NA,NA,NA,NA,NA,NA
HAMILTON,FL,154,3,1.948051948051948,154,3,1.948051948051948,NA,NA,NA,NA,NA,NA,NA,NA
HAMILTON,IA,604,1,0.16556291390728478,604,1,0.16556291390728478,NA,NA,NA,NA,NA,NA,NA,NA
HAMILTON,IL,339,NA,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAMILTON,IN,7639,131,1.714884147139678,7639,131,1.714884147139678,NA,NA,NA,NA,NA,NA,NA,NA
HAMILTON,KS,215,NA,NA,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAMILTON,NE,709,NA,NA,709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAMILTON,NY,94,1,1.0638297872340425,94,1,1.0638297872340423,NA,NA,NA,NA,NA,NA,NA,NA
HAMILTON,OH,21122,258,1.2214752390872077,21122,258,1.2214752390872077,NA,NA,NA,NA,NA,NA,NA,NA
HAMILTON,TN,8060,158,1.9602977667493797,8060,158,1.9602977667493795,NA,NA,NA,NA,NA,NA,NA,NA
HAMILTON,TX,299,2,0.6688963210702341,299,2,0.6688963210702341,NA,NA,NA,NA,NA,NA,NA,NA
HAMLIN,SD,459,NA,NA,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAMPDEN,MA,7326,129,1.7608517608517609,7326,129,1.7608517608517609,NA,NA,NA,NA,NA,NA,NA,NA
HAMPSHIRE,MA,2915,146,5.008576329331047,2915,146,5.008576329331047,NA,NA,NA,NA,NA,NA,NA,NA
HAMPSHIRE,WV,324,NA,NA,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAMPTON,SC,396,2,0.5050505050505051,396,2,0.5050505050505051,NA,NA,NA,NA,NA,NA,NA,NA
HAMPTON CITY,VA,2079,32,1.5392015392015392,2079,32,1.5392015392015392,NA,NA,NA,NA,NA,NA,NA,NA
HANCOCK,GA,206,10,4.854368932038835,206,10,4.854368932038835,NA,NA,NA,NA,NA,NA,NA,NA
HANCOCK,IA,761,1,0.1314060446780552,761,1,0.1314060446780552,NA,NA,NA,NA,NA,NA,NA,NA
HANCOCK,IL,917,4,0.43620501635768816,917,4,0.43620501635768816,NA,NA,NA,NA,NA,NA,NA,NA
HANCOCK,IN,1175,15,1.276595744680851,1175,15,1.276595744680851,NA,NA,NA,NA,NA,NA,NA,NA
HANCOCK,KY,149,NA,NA,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HANCOCK,ME,2653,8,0.3015454202789295,2653,8,0.3015454202789295,NA,NA,NA,NA,NA,NA,NA,NA
HANCOCK,MS,815,6,0.7361963190184049,815,6,0.7361963190184049,NA,NA,NA,NA,NA,NA,NA,NA
HANCOCK,OH,1443,6,0.4158004158004158,1443,6,0.4158004158004158,NA,NA,NA,NA,NA,NA,NA,NA
HANCOCK,TN,105,2,1.9047619047619049,105,2,1.9047619047619049,NA,NA,NA,NA,NA,NA,NA,NA
HANCOCK,WV,323,NA,NA,323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAND,SD,492,NA,NA,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HANOVER,VA,2161,9,0.41647385469689957,2161,9,0.4164738546968996,NA,NA,NA,NA,NA,NA,NA,NA
HANSFORD,TX,209,NA,NA,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HANSON,SD,329,NA,NA,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HARALSON,GA,353,3,0.84985835694051,353,3,0.84985835694051,NA,NA,NA,NA,NA,NA,NA,NA
HARDEE,FL,318,10,3.1446540880503147,318,10,3.1446540880503147,NA,NA,NA,NA,NA,NA,NA,NA
HARDEMAN,TN,619,6,0.9693053311793215,619,6,0.9693053311793216,NA,NA,NA,NA,NA,NA,NA,NA
HARDEMAN,TX,127,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HARDIN,IA,945,NA,NA,945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HARDIN,IL,47,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HARDIN,KY,1855,10,0.5390835579514826,1855,10,0.5390835579514826,NA,NA,NA,NA,NA,NA,NA,NA
HARDIN,OH,469,2,0.42643923240938164,469,2,0.4264392324093816,NA,NA,NA,NA,NA,NA,NA,NA
HARDIN,TN,553,3,0.5424954792043399,553,3,0.5424954792043399,NA,NA,NA,NA,NA,NA,NA,NA
HARDIN,TX,637,10,1.5698587127158554,637,10,1.5698587127158554,NA,NA,NA,NA,NA,NA,NA,NA
HARDING,NM,8,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HARDING,SD,227,NA,NA,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HARDY,WV,264,1,0.3787878787878788,264,1,0.3787878787878788,NA,NA,NA,NA,NA,NA,NA,NA
HARFORD,MD,4272,89,2.083333333333333,4272,89,2.083333333333333,NA,NA,NA,NA,NA,NA,NA,NA
HARLAN,KY,198,3,1.5151515151515151,198,3,1.5151515151515151,NA,NA,NA,NA,NA,NA,NA,NA
HARLAN,NE,341,NA,NA,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HARMON,OK,203,NA,NA,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HARNETT,NC,1426,NA,NA,1426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HARNEY,OR,165,NA,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HARPER,KS,343,1,0.2915451895043732,343,1,0.2915451895043732,NA,NA,NA,NA,NA,NA,NA,NA
HARPER,OK,351,NA,NA,351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HARRIS,GA,611,19,3.109656301145663,611,19,3.109656301145663,NA,NA,NA,NA,NA,NA,NA,NA
HARRIS,TX,140884,3306,2.346611396609977,140884,3306,2.346611396609977,NA,NA,NA,NA,NA,NA,NA,NA
HARRISON,IA,911,NA,NA,911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HARRISON,IN,473,3,0.6342494714587738,473,3,0.6342494714587738,NA,NA,NA,NA,NA,NA,NA,NA
HARRISON,KY,496,NA,NA,496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HARRISON,MO,502,NA,NA,502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HARRISON,MS,5220,65,1.2452107279693485,5220,65,1.2452107279693485,NA,NA,NA,NA,NA,NA,NA,NA
HARRISON,OH,124,1,0.8064516129032258,124,1,0.8064516129032258,NA,NA,NA,NA,NA,NA,NA,NA
HARRISON,TX,1114,14,1.2567324955116697,1114,14,1.2567324955116697,NA,NA,NA,NA,NA,NA,NA,NA
HARRISON,WV,1154,8,0.6932409012131715,1154,8,0.6932409012131715,NA,NA,NA,NA,NA,NA,NA,NA
HARRISONBURG CITY,VA,1066,13,1.2195121951219512,1066,13,1.2195121951219512,NA,NA,NA,NA,NA,NA,NA,NA
HART,GA,511,4,0.7827788649706457,511,4,0.7827788649706457,NA,NA,NA,NA,NA,NA,NA,NA
HART,KY,649,2,0.30816640986132515,649,2,0.30816640986132515,NA,NA,NA,NA,NA,NA,NA,NA
HARTFORD,CT,19115,353,1.8467172377713836,19115,353,1.8467172377713836,NA,NA,NA,NA,NA,NA,NA,NA
HARTLEY,TX,165,NA,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HARVEY,KS,834,3,0.3597122302158274,834,3,0.3597122302158274,NA,NA,NA,NA,NA,NA,NA,NA
HASKELL,KS,259,NA,NA,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HASKELL,OK,574,NA,NA,574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HASKELL,TX,270,1,0.3703703703703704,270,1,0.3703703703703704,NA,NA,NA,NA,NA,NA,NA,NA
HATILLO,PR,467,NA,NA,467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAWAII,HI,3818,58,1.5191199580932426,3818,58,1.5191199580932426,NA,NA,NA,NA,NA,NA,NA,NA
HAWKINS,TN,443,6,1.3544018058690745,443,6,1.3544018058690743,NA,NA,NA,NA,NA,NA,NA,NA
HAYES,NE,127,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAYS,TX,3758,57,1.5167642362959022,3758,57,1.5167642362959022,NA,NA,NA,NA,NA,NA,NA,NA
HAYWOOD,NC,797,NA,NA,797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAYWOOD,TN,487,3,0.6160164271047228,487,3,0.6160164271047228,NA,NA,NA,NA,NA,NA,NA,NA
HEARD,GA,126,2,1.5873015873015872,126,2,1.5873015873015872,NA,NA,NA,NA,NA,NA,NA,NA
HEMPHILL,TX,183,NA,NA,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEMPSTEAD,AR,559,NA,NA,559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HENDERSON,IL,288,NA,NA,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HENDERSON,KY,803,4,0.49813200498132004,803,4,0.49813200498132,NA,NA,NA,NA,NA,NA,NA,NA
HENDERSON,NC,1748,NA,NA,1748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HENDERSON,TN,634,NA,NA,634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HENDERSON,TX,1194,11,0.9212730318257957,1194,11,0.9212730318257956,NA,NA,NA,NA,NA,NA,NA,NA
HENDRICKS,IN,2998,32,1.0673782521681119,2998,32,1.067378252168112,NA,NA,NA,NA,NA,NA,NA,NA
HENDRY,FL,762,17,2.2309711286089238,762,17,2.230971128608924,NA,NA,NA,NA,NA,NA,NA,NA
HENNEPIN,MN,35601,351,0.9859273615909665,35601,351,0.9859273615909664,NA,NA,NA,NA,NA,NA,NA,NA
